2024-03-13 09:27:03,42766,2024-03-13 09:27:03,48E729537E2C,30.44,30.88,29.94,48.75,34.0,31.03,31.5,30.38,30.25,29.11
2024-03-13 09:30:00,42767,2024-03-13 09:30:00,48E729537E2C,30.75,30.75,29.62,48.69,34.12,31.03,31.5,30.41,30.25,29.12
2024-03-13 09:33:03,42768,2024-03-13 09:33:03,48E729537E2C,30.81,30.94,29.25,49.5,34.81,31.06,31.53,30.42,30.25,29.14
2024-03-13 09:36:00,42769,2024-03-13 09:36:00,48E729537E2C,30.81,30.69,29.12,49.81,35.38,31.09,31.55,30.44,30.27,29.14
2024-03-13 09:39:03,42770,2024-03-13 09:39:02,48E729537E2C,30.81,30.69,29.44,49.12,35.62,31.12,31.55,30.45,30.31,29.16
2024-03-13 09:42:05,42771,2024-03-13 09:42:04,48E729537E2C,31.0,31.0,29.25,49.81,35.81,31.12,31.56,30.45,30.31,29.19
2024-03-13 09:45:02,42772,2024-03-13 09:45:02,48E729537E2C,31.25,31.06,29.25,49.88,35.06,31.12,31.59,30.5,30.31,29.19
2024-03-13 09:48:05,42773,2024-03-13 09:48:04,48E729537E2C,31.19,31.38,29.25,50.62,36.88,31.16,31.59,30.48,30.33,29.19
2024-03-13 09:51:02,42774,2024-03-13 09:51:01,48E729537E2C,31.25,31.12,29.5,49.25,37.0,31.19,31.59,30.48,30.34,29.19
2024-03-13 09:54:05,42775,2024-03-13 09:54:03,48E729537E2C,31.06,31.38,29.62,51.31,36.69,31.19,31.61,30.53,30.38,29.25
2024-03-13 09:57:02,42776,2024-03-13 09:57:00,48E729537E2C,31.62,31.75,29.56,51.0,36.75,31.22,31.67,30.56,30.41,29.3
2024-03-13 10:00:05,42777,2024-03-13 10:00:03,48E729537E2C,32.0,33.0,29.56,52.94,39.75,31.25,31.69,30.61,30.45,29.38
2024-03-13 10:03:02,42778,2024-03-13 10:03:00,48E729537E2C,32.25,32.25,29.44,52.44,38.81,31.31,31.75,30.69,30.5,29.44
2024-03-13 10:06:04,42779,2024-03-13 10:06:02,48E729537E2C,31.88,31.5,29.25,52.44,38.69,31.38,31.81,30.7,30.58,29.45
2024-03-13 10:08:58,42780,2024-03-13 10:09:00,48E729537E2C,32.12,32.5,29.06,52.75,38.38,31.44,31.86,30.75,30.61,29.48
2024-03-13 10:12:00,42781,2024-03-13 10:12:03,48E729537E2C,31.69,30.69,28.75,45.56,37.19,31.44,31.86,30.77,30.56,29.44
2024-03-13 10:14:58,42782,2024-03-13 10:15:01,48E729537E2C,31.25,30.69,28.75,46.19,35.44,31.31,31.78,30.69,30.53,29.41
2024-03-13 10:18:00,42783,2024-03-13 10:18:04,48E729537E2C,32.0,32.31,29.0,49.88,37.69,31.31,31.73,30.64,30.47,29.34
2024-03-13 10:20:57,42784,2024-03-13 10:21:02,48E729537E2C,31.69,31.81,29.06,49.25,36.94,31.36,31.8,30.67,30.5,29.38
2024-03-13 10:23:55,42785,2024-03-13 10:24:00,48E729537E2C,32.69,33.5,29.06,48.31,37.06,31.42,31.81,30.73,30.58,29.42
2024-03-13 10:26:57,42786,2024-03-13 10:27:05,48E729537E2C,32.69,33.19,28.75,41.69,36.0,31.39,31.81,30.69,30.55,29.39
2024-03-13 10:29:55,42787,2024-03-13 10:30:05,48E729537E2C,32.5,33.5,28.44,38.25,34.75,31.31,31.72,30.61,30.45,29.31
2024-03-13 10:32:47,42788,2024-03-13 10:33:00,48E729537E2C,32.94,33.0,28.0,37.0,35.0,31.2,31.59,30.5,30.39,29.25
2024-03-13 10:35:44,42789,2024-03-13 10:36:01,48E729537E2C,33.0,33.75,26.94,34.75,33.44,31.19,31.56,30.42,30.31,29.17
